Inf,Rec,Name,Transfer Value,Pts/Gm,CA,Division,xGP/90,Sv %,xSv %,Aer A/90,OPCrs C/90,Hdrs A,Conv %,Mins/Gl,xA/90,Saves/90,xG/90,Gls/90,NPxG/90,xG/shot,Shot %,Hdrs W/90,K Hdrs/90,Cr C/A,Crs A/90,Cr C/90,OPCr %,OPCrs C,Dist/90,Drb/90,Ps A/90,Ps C/90,Sprints/90,Poss Lost/90,Pr passes/90,Shots Outside Box/90,Shot/90,ShT/90,Blk/90,Clr/90,Int/90,Poss Won/90,OPKP/90,Pres C/90,Shts Blckd/90,Hdr %,Tck/90,Tck R,Pas %,Pres A/90,K Tck/90,Ch C/90,K Ps/90,Asts/90
,  ,Winston Atmodimedjo,£3.3M  £9.8M,1.48,120,Eredivisie,,,,5.74,0,154,11%,"2,415.00",0.16,,0.04,0.04,0.04,0.13,33%,4.14,0.52,,0.3,0,0%,0,12.3km,0.48,49.19,43.34,9.54,5.74,3.99,0.15,0.34,0.11,0.71,0.89,1.53,10.58,0.67,2.72,0.6,72%,2.27,84%,88%,8.31,0.26,0.15,0.67,0.11
,  ,Tarik Qasmi,£2.8M  £8.4M,1.42,120,Eredivisie,,,,7.75,0.03,271,,,0.01,,0,,0,0.03,40%,5.38,1.29,25%,0.11,0.03,25%,1,11.1km,0.09,56.71,49.36,5.41,4.18,3.72,0.09,0.14,0.06,0.4,1.26,1.66,16.59,0.2,1.63,0.23,69%,1.86,96%,87%,3.55,0.31,0.03,0.2,0.06
,  ,André Amaro,£90K  £275K,1.22,120,Eredivisie,,,,7.45,0.06,127,20%,"1,535.00",0.09,,0.03,0.06,0.03,0.11,40%,4.46,0.82,33%,0.18,0.06,33%,1,11.0km,0.12,53.82,47.9,5.51,3.64,3.87,0.12,0.29,0.12,0.64,1.41,1.99,16.77,0.59,1.76,0.47,60%,1.23,68%,89%,3.75,0.18,0.06,0.59,0.06
Inj,  ,Patrik Straka,£1.7M  £5M,1.94,121,Eredivisie,,,,7.8,0.03,266,33%,"3,068.00",0.01,,0.01,0.03,0.01,0.16,67%,5.4,1.2,12%,0.23,0.03,13%,1,11.4km,0.09,58.02,49.08,5.25,3.61,3.52,0,0.09,0.06,0.56,1.26,1.61,15.4,0.29,1.09,0.67,69%,0.85,66%,85%,3.02,0.29,0.06,0.29,
,  ,Archibald Ebbert,£600K  £1.7M,0.92,121,Eredivisie,,,,7.68,0.13,178,,,0.03,,0.01,,0.01,0.15,0%,5.05,0.95,60%,0.22,0.13,60%,3,11.1km,0.04,56.79,49.85,5.13,3.15,3.19,0,0.04,0,0.65,1.25,1.55,10.74,0.13,0.95,0.39,66%,1.08,81%,88%,3.19,0.17,0.04,0.13,
Inj,  ,Sanel Peric,£3.1M  £9.2M,1.35,121,Eredivisie,,,,7.65,0,67,,,0.03,,0.03,,0.03,0.25,0%,5.37,0.23,,0,0,,0,11.8km,,56.42,51.4,6.17,2.97,3.2,0,0.11,0,1.03,1.83,2.17,16.79,0.57,0.69,0.57,70%,0.8,100%,91%,2.06,0.23,0.11,0.57,
Lst,  ,Craig Greenway,£275K,1.38,122,Eredivisie,,,,3.27,0,40,,,0.17,,0.01,,0.01,0.04,50%,2.13,0.49,,0.33,0,0%,0,12.2km,0.25,49.37,44.96,9.4,6.13,3.76,0.08,0.16,0.08,0.57,1.14,2.37,13.73,0.74,2.62,0.65,65%,1.8,76%,91%,9.56,0,0.41,0.74,0.16
Wnt,  ,Samuel Mooney,£450K  £1.4M,1.27,112,Eredivisie,,,,6.41,0,59,,,0.02,,0.04,,0.04,0.17,0%,4.02,0.76,,0.11,0,0%,0,10.8km,0.22,54.67,50.43,5.54,5.43,4.89,0,0.22,0,0.33,1.09,0.98,14.35,0.11,1.09,0.98,63%,1.2,79%,92%,3.91,0,,0.11,
,  ,Nicholas Kvistgaarden,£2.2M  £6.8M,1.26,122,Eredivisie,,,,7.72,0.05,167,,,0.03,,0.02,,0.02,0.16,33%,4.8,0.46,16%,0.28,0.05,17%,1,11.3km,0.05,57.57,52.48,5.36,3.05,3.33,0.09,0.14,0.05,0.69,1.16,1.8,16.91,0.46,0.74,0.92,62%,0.6,62%,91%,2.4,0.32,0.05,0.46,0.05
Wnt,  ,David Dulce,£3.4M  £10M,1.5,122,Eredivisie,,,,6.07,0.04,155,,,0.06,,0.01,,0.01,0.11,33%,4.03,0.59,16%,0.23,0.04,17%,1,11.4km,0.27,53.14,49.03,6.53,5.44,3.6,0,0.12,0.04,0.51,1.25,1.41,13.42,0.35,1.64,0.55,66%,1.45,77%,92%,6.1,0.2,0.08,0.35,0.04
,  ,Reda Larabi,£5.2M  £15.5M,1.35,122,Eredivisie,,,,6.58,0.04,179,,,0.06,,0.07,,0.07,0.2,11%,4.26,0.77,14%,0.26,0.04,14%,1,12.1km,0.29,54.11,46.65,8.23,4.22,3.6,0.15,0.33,0.04,0.33,0.96,1.47,15.13,0.44,1.69,0.62,65%,1.76,84%,86%,5.44,0.18,0.07,0.59,0.04
Wnt,  ,Juan Baly,£0,1.48,123,Eredivisie,,,,6.38,0.35,127,,,0.05,,0.02,,0.02,0.05,17%,4.32,0.6,25%,1.36,0.35,26%,7,11.9km,0.6,51.41,44.27,10.05,10.55,4.97,0,0.3,0.05,0.7,0.95,1.81,12.11,0.75,1.36,1.01,68%,1.56,78%,86%,5.98,0.1,0.1,0.75,
,  ,Luca Erlein,£2.6M  £7.8M,1,123,Eredivisie,,,,7.26,0.04,179,14%,"2,218.00",0.02,,0.04,0.04,0.04,0.15,14%,4.91,0.69,33%,0.12,0.04,33%,1,10.9km,0.2,57.9,52.91,4.38,3.29,3.45,0.12,0.28,0.04,0.73,1.3,1.26,13.76,0.24,0.89,0.57,68%,0.73,60%,91%,2.92,0.12,0.04,0.24,
Inj,  ,Tomislav Lešković,£3M  £9M,1.5,123,Eredivisie,,,,7.27,0,137,13%,"1,697.00",0.05,,0.04,0.05,0.04,0.1,25%,4.45,0.95,,0.05,0,0%,0,11.3km,,57.22,53.09,4.77,2.97,3.66,0.11,0.42,0.11,0.9,1.01,2.28,16.44,0.21,0.74,0.8,61%,0.95,90%,93%,2.92,0.21,0.05,0.21,0.05
,  ,Park SeungHee,£275K  £850K,1.33,109,Eredivisie,,,,7.46,0,95,,,0.02,,0.03,,0.03,0.07,33%,4.95,0.55,,0.24,0,0%,0,11.4km,0.08,56.54,51.6,5.5,4.16,3.77,0.16,0.47,0.16,0.39,1.26,1.81,13.98,0.31,1.02,0.79,66%,1.18,94%,91%,2.98,0.24,0.08,0.31,
,  ,Anes Čardaklija,Not for Sale,1.93,124,Eredivisie,,,,7.49,0,99,,,0.12,,0.06,,0.06,0.07,10%,5.75,0.91,,0.15,0,0%,0,11.1km,0.15,54,50.75,5.14,2.72,3.25,0.23,0.76,0.08,0.38,1.13,1.89,18.61,0.38,1.06,0.61,77%,0.91,67%,94%,3.1,0.08,,0.38,0.23
,  ,Aurèle Amenda,£1.1M  £3.2M,2,121,Eredivisie,,,,7.62,0,183,20%,"2,160.00",0.03,,0.02,0.04,0.02,0.11,20%,5.71,1.62,,0.08,0,0%,0,11.5km,0.17,54.12,48.96,5.5,2.96,3.08,0,0.21,0.04,0.46,1.12,1.17,17.25,0.08,1.38,0.62,75%,1.42,81%,90%,3.54,0.21,0.04,0.08,
,  ,Simon Winther,£1.7M  £5M,1.07,125,Eredivisie,,,,6.77,0.04,185,,,0.09,,0.02,,0.02,0.1,33%,4.46,0.59,12%,0.29,0.04,13%,1,11.4km,0.11,61.91,55.81,6.18,3.99,3.62,0.07,0.22,0.07,0.77,0.99,2.23,13.68,0.37,1.1,1.32,66%,1.17,76%,90%,3.4,0.29,0.11,0.37,0.04
Wnt,  ,Olivier Aertssen,£800K  £2.4M,1.14,112,Eredivisie,,,,7.69,0.05,155,,,0.07,,0.03,,0.03,0.11,60%,5.76,0.74,25%,0.2,0.05,25%,1,11.2km,0.15,62.02,57.11,5.51,3.03,3.87,0.1,0.25,0.15,0.4,0.99,2.18,12.7,0.45,1.04,0.74,75%,0.89,60%,92%,3.13,0.3,,0.45,
,  ,Francisco José Pascual,£3.4M  £10.5M,1.53,125,Eredivisie,,,,7.25,0.03,244,9%,"3,029.00",0.07,,0.05,0.03,0.05,0.15,36%,5.02,1.13,9%,0.33,0.03,9%,1,11.2km,0.33,53.9,48.43,6.18,5.26,3.15,0.09,0.33,0.12,0.48,1.43,1.31,15.21,0.33,1.4,0.33,69%,1.28,78%,90%,4.55,0.36,0.09,0.33,0.03
,  ,Aviv Buchbut,£5.2M  £16M,1.59,126,Eredivisie,,,,4.94,0.03,146,,,0.14,,0.01,,0.01,0.05,33%,2.47,0.51,9%,0.37,0.03,9%,1,13.1km,0.74,48.57,42.68,12.45,7.71,3.92,0.1,0.1,0.03,0.3,0.88,1.52,12.38,1.15,2.87,0.24,50%,2.06,72%,88%,10.11,0.07,0.3,1.15,0.14
,  ,Javi,£4.6M  £14M,2.14,126,Eredivisie,,,,7.53,0.04,207,,,0.04,,0,,0,0,,4.76,1.05,14%,0.25,0.04,14%,1,11.7km,,55.93,49.67,6.62,4.22,3.64,0,,,0.44,1.24,1.64,18.76,0.29,1.56,0.55,63%,1.53,81%,89%,3.38,0.18,0.11,0.29,
Wnt,  ,Flemming Pedersen,£2.4M  £7M,1.44,126,Eredivisie,,,,7.61,0.03,255,,,0.02,,0.03,,0.03,0.1,10%,5.2,1.02,16%,0.18,0.03,17%,1,11.4km,0.21,54.2,49.87,5.76,4.06,3.85,0.12,0.3,0.03,0.57,1.1,1.64,15.53,0.27,0.96,0.9,68%,1.02,81%,92%,3.05,0.24,0.06,0.27,
,  ,Erlend Bakkehaug Andersen,£1.3M  £3.9M,0.79,113,Eredivisie,,,,7.43,0,104,33%,"1,260.00",0.03,,0.03,0.07,0.03,0.14,33%,4.43,1.5,,0.07,0,0%,0,11.5km,,56.5,52,5.36,3.79,3.86,0.14,0.21,0.07,0.36,1.21,1.5,15.21,0.21,1.36,0.86,60%,1.14,73%,92%,2.79,0.21,,0.21,
,  ,Cock van Steensel,£7.4M  £22M,1.59,126,Eredivisie,,,,6.12,0.13,242,14%,"1,185.67",0.06,,0.07,0.08,0.07,0.12,41%,3.9,0.63,5%,2.13,0.13,6%,5,12.9km,1.01,46.3,41.85,13.94,15.08,4.53,0.18,0.56,0.23,0.58,1.32,1.64,14.09,0.96,2.66,0.68,64%,3.04,79%,90%,8.78,0.15,0.15,0.96,0.05
,  ,Renan,£2.1M  £6.4M,1.18,110,Eredivisie,,,,6.78,0.19,280,,,0.03,,0.01,,0.01,0.15,0%,4.29,0.53,17%,1.09,0.19,18%,8,12.0km,0.46,51.43,44.87,11.6,12.06,5.04,0.05,0.1,0,0.99,1.65,2.08,10.61,0.75,1.79,1.02,63%,2.16,80%,87%,6.27,0.29,,0.75,0.02
Wnt,  ,Alberto Billi,£2.8M  £8.4M,1.2,127,Eredivisie,,,,5.12,0.18,114,,,0.05,,0.03,,0.03,0.15,25%,3.33,0.67,9%,1.89,0.18,10%,4,12.6km,0.63,49.47,43.76,14.11,16.49,6.16,0.09,0.18,0.04,0.67,1.17,2.29,10.83,0.72,1.93,0.58,65%,2.29,77%,88%,8.13,0.04,0.09,0.72,0.13
,  ,Garrit Gerdes,£6.8M  £20M,1.85,127,Eredivisie,,,,7.08,0.1,271,,,0.05,,0.01,,0.01,0.06,20%,4.75,0.91,10%,0.99,0.1,11%,4,11.4km,0.47,55.66,50.69,7.42,6.16,4.78,0.05,0.13,0.03,0.71,1.23,1.49,15.64,0.26,1.8,0.68,67%,2.12,84%,91%,5.07,0.18,0.18,0.26,0.03
,  ,Linus Erlandsson,£3.6M  £11M,1.81,127,Eredivisie,,,,5.03,0.25,159,,,0.07,,0.01,,0.01,0.3,0%,3.61,0.66,10%,2.34,0.25,11%,8,12.4km,1.39,46.55,39.69,15.4,12.59,5.28,0,0.03,0,0.79,1.23,2.34,13.03,0.98,2.47,0.92,72%,2.66,78%,85%,8.25,0.13,0.06,0.98,
Wnt,  ,Rav van den Berg,£2.3M  £7M,1.5,128,Eredivisie,,,,6.52,0.04,155,8%,"2,138.00",0.08,,0.06,0.04,0.06,0.11,8%,4.63,0.55,11%,0.63,0.08,13%,1,11.6km,0.59,59.1,52.07,8.8,8.12,4.84,0.25,0.55,0.04,0.59,0.88,1.81,14.57,0.42,1.3,0.59,71%,1.77,81%,88%,5.85,0.21,0.13,0.42,0.08
,  ,Andri Gunnarsson,£85K  £250K,1.07,94,Eredivisie,,,,7.59,0,87,,,0.02,,0,,0,0,,4.8,0.61,,0.09,0,0%,0,11.0km,,50.11,44.52,4.36,6.37,4.36,0,,,0.44,2.18,1.22,7.42,0.52,1.66,0.7,63%,1.31,71%,89%,3.06,0.44,0.09,0.52,
,  ,Devyne Rensch,Not for Sale,1.95,129,Eredivisie,,,,5.57,0.03,203,,,0.04,,0.02,,0.02,0.08,11%,3.87,0.63,10%,0.27,0.03,10%,1,11.4km,0.22,67.18,62.35,5.46,3.54,4.66,0.11,0.25,0.03,0.47,0.82,1.81,18.08,0.3,1.29,0.71,69%,1.59,87%,93%,3.46,0.22,0.14,0.3,0.05
Wnt,  ,Yaro Aerts,£4.2M  £12.5M,0.92,129,Eredivisie,,,,6.88,0,130,9%,"1,701.00",0.03,,0.08,0.05,0.08,0.14,18%,4.87,0.9,,0.48,0,0%,0,11.7km,0.11,61.06,55.82,7.83,4.81,3.76,0.11,0.58,0.11,0.63,0.74,1.59,12.59,0.32,1.11,0.63,71%,1.43,87%,91%,3.7,0.21,0.11,0.32,0.05
,  ,René Hoekstra,£3.1M  £9.2M,1.92,129,Eredivisie,,,,7.57,0,235,6%,"2,793.00",0.03,,0.08,0.03,0.08,0.14,6%,5.77,0.87,,0.16,0,0%,0,11.4km,0.1,53.23,48.37,5.74,3.67,3.25,0.1,0.55,0.03,0.68,1,2.26,14.66,0.32,0.87,0.81,76%,1.26,85%,91%,3.38,0.23,0.06,0.32,
,  ,Twan Schens,£0,0.73,93,Eredivisie,,,,9.45,0.08,124,20%,"1,181.00",0.03,,0.07,0.08,0.07,0.19,20%,7.16,1.3,100%,0.08,0.08,100%,1,11.1km,0.08,50.83,41.76,4.42,5.49,3.28,0,0.38,0.08,0.61,1.3,1.91,9.07,0.15,0.84,0.84,76%,0.69,69%,82%,2.51,0.23,0.15,0.15,
Wnt,  ,Jonas Adjetey,£900K  £2.7M,1.14,113,Eredivisie,,,,7.21,0,204,10%,"1,273.50",0.04,,0.12,0.07,0.12,0.16,24%,4.91,1.02,,0.04,0,0%,0,11.2km,0.11,56.47,49.72,5.02,4.42,3.64,0.21,0.74,0.18,0.49,1.66,1.17,13.75,0.21,1.34,1.1,68%,1.27,73%,88%,3.25,0.14,0.14,0.21,0.04
Wnt,  ,Solomon Mohammed,£2.9M  £8.6M,1.14,130,Eredivisie,,,,5.01,0,212,,,0.03,,0.01,,0.01,0.17,33%,3.43,0.45,,0.14,0,0%,0,11.4km,0.09,60.69,55.18,4.8,4.07,4.49,0,0.07,0.02,0.59,1.25,1.75,12.86,0.52,1.23,0.87,68%,1.28,78%,91%,3.17,0.43,,0.52,0.02
Ret,  ,Melker Jonsson,£14K  £40K,0.82,109,Eredivisie,,,,7.68,0,170,,,0.05,,0.03,,0.03,0.09,29%,5.2,0.9,,0.05,0,0%,0,10.8km,,55.66,50.65,4.56,3.25,3.57,0.09,0.32,0.09,0.68,1.31,1.45,13.1,0.23,0.99,0.95,68%,0.86,70%,91%,2.76,0.14,0.14,0.23,0.05
,  ,Oluwaseun Ogbemudia,£10M  £30M,1.58,132,Eredivisie,,,,6.08,0.03,235,,,0.12,,0.02,,0.02,0.06,13%,4.47,0.59,100%,0.03,0.03,100%,1,11.6km,0.26,60.62,55.19,5.79,2.77,4.53,0.21,0.39,0.05,0.75,1.03,1.94,19.97,0.47,0.83,0.91,74%,0.91,80%,91%,2.46,0.26,0.16,0.47,0.18
,  ,Mohamed Ekramy,£7.2M  £22M,1.05,129,Ligue 1 Uber Eats,,,,6.62,0,239,,,0.04,,0.05,,0.05,0.13,7%,3.91,0.8,,0.22,0,0%,0,11.4km,0.25,53,46.4,6.04,5.52,4.1,0.14,0.39,0.03,0.42,1.36,1.55,13.61,0.42,1.61,0.3,59%,1.61,75%,88%,4.43,0.3,0.08,0.42,0.06
Wnt,  ,Marvin Akahomen,£23M  £70M,1.74,141,Ligue 1 Uber Eats,,,,7.16,0.02,320,6%,"2,010.50",0.02,,0.07,0.04,0.07,0.08,19%,4.95,0.72,25%,0.09,0.02,25%,1,11.6km,0.25,60.21,53.85,5.8,3.51,3.74,0.22,0.81,0.16,0.78,0.85,1.88,17.62,0.22,0.94,0.56,69%,0.96,72%,89%,3.18,0.18,0.09,0.22,0.02
Wnt,  ,Jon Esenga,£12.5M  £37M,1.19,136,Ligue 1 Uber Eats,,,,3.08,0.11,108,,,0.05,,0.02,,0.02,0.08,14%,1.82,0.23,11%,1.03,0.11,11%,4,12.3km,1.11,47.38,42.33,13.68,15.57,6.84,0.11,0.2,0.03,0.74,0.91,3.02,13.85,1.25,2.34,0.77,59%,2.74,81%,89%,8.69,0.11,0.03,1.25,0.03
,  ,Aleksander Hammer Kjelsen,Not for Sale,1.64,136,Portuguese Premier League,,,,7.22,0.05,294,7%,"3,666.00",0.05,,0.04,0.02,0.04,0.11,27%,5.16,0.88,20%,0.25,0.05,20%,2,11.5km,0.2,65.62,61.15,5.6,2.38,4.57,0.07,0.37,0.1,0.42,0.98,1.55,17.73,0.17,1.23,0.49,71%,1.25,74%,93%,3.66,0.42,0.1,0.17,0.02
,  ,Salih Mašić,£101M  £304M,2.3,171,Ligue 1 Uber Eats,,,,6.28,0,285,7%,"1,361.67",0.03,,0.12,0.07,0.12,0.13,26%,4.8,0.93,,0.18,0,0%,0,11.6km,0.29,69.6,65.08,6.46,1.32,4.78,0.22,0.93,0.24,0.35,1.01,1.54,22.38,0.24,1.39,0.48,76%,1.32,75%,94%,3.28,0.29,0.07,0.24,0.04
Wnt,  ,Philip Lindberg,£11.5M  £34M,2.08,141,Ligue 1 Uber Eats,,,,6.47,0,148,13%,"2,058.00",0.02,,0.05,0.04,0.05,0.13,50%,4.24,1.01,,0.13,0,0%,0,10.7km,0.22,60.57,57.55,4.64,2.8,4.2,0.17,0.35,0.17,0.17,0.61,1.79,18.02,0.13,1.22,0.92,66%,1.44,92%,95%,2.93,0.35,0.04,0.13,
Wnt,  ,Leandro Morgalla,Not for Sale,1.55,141,Ligue 1 Uber Eats,,,,6.22,0.13,187,,,0.1,,0.06,,0.06,0.1,26%,4.46,0.63,11%,1.16,0.13,11%,4,12.3km,1.36,53.55,49.56,11.98,10.05,6.36,0.17,0.63,0.17,0.5,0.83,2.06,15.64,0.5,1.96,0.67,72%,2.2,73%,93%,7.06,0.2,0.17,0.5,0.1
,  ,Óscar Lasarte,£1.8M  £5.6M,1.76,126,Portuguese Premier League,,,,6.54,0,174,,,0.01,,0.01,,0.01,0.05,20%,4.62,0.71,,0.08,0,0%,0,11.3km,0.26,54.58,50,5.41,2.78,4.24,0,0.19,0.04,0.6,1.09,1.77,16.98,0.3,0.94,0.56,71%,0.94,74%,92%,2.55,0.15,0.04,0.3,0.04
,  ,Vanja Štefanić,£55K  £170K,1.5,99,Portuguese Premier League,,,,8.26,0.22,111,,,0,,0,,0,0,,5.73,0.6,11%,1.94,0.22,12%,3,12.0km,0.67,50.1,44.59,10.2,17.27,4.47,0,,,0.52,1.79,1.34,11.69,0.97,2.61,0.67,69%,2.31,82%,89%,6.33,0.37,,0.97,
,  ,Ricardo Correia,£3.5M  £10.5M,0.94,119,Portuguese Premier League,,,,8,0.03,248,,,0.08,,0.05,,0.05,0.12,14%,5.35,1.13,16%,0.19,0.03,17%,1,11.3km,0.23,56.94,49.13,5.13,3.48,3.55,0.03,0.45,0.06,0.42,1.26,1.68,12.81,0.26,1,0.84,67%,1.1,87%,86%,3.1,0.29,,0.26,0.06
,  ,Anders Børset,£850K  £2.5M,1.19,119,Portuguese Premier League,,,,7.27,0.16,230,8%,"2,847.00",0.07,,0.06,0.03,0.06,0.13,15%,4.77,0.76,21%,0.79,0.16,20%,5,11.7km,0.35,54.06,48.97,6.95,5.06,3.89,0.22,0.41,0.06,0.51,1.2,1.8,15.71,0.32,1.39,0.41,66%,1.3,73%,91%,3.79,0.32,0.16,0.32,0.09
,  ,Yoni Gomis,£1.4M  £4.3M,0.9,130,Ligue 1 Uber Eats,,,,7.41,0.07,221,10%,"2,686.00",0.01,,0.02,0.03,0.02,0.07,30%,5.26,0.74,33%,0.2,0.07,33%,2,10.9km,0.1,57.16,53.54,4.86,2.85,4.19,0.13,0.34,0.1,0.5,1.31,1.24,14.17,0.27,1.17,0.44,71%,1.47,92%,94%,3.45,0.37,0.1,0.27,0.03
Wnt,  ,Jorge Ferreira,£60K  £180K,1.1,98,Portuguese Premier League,,,,9.08,0.11,80,50%,793,0.07,,0.01,0.11,0.01,0.07,100%,6.13,1.36,33%,0.34,0.11,33%,1,10.2km,0.23,56.41,50.28,3.97,3.97,3.75,0,0.23,0.23,0.45,1.25,1.36,9.87,0.57,1.13,0.34,68%,1.25,100%,89%,3.63,0,0.23,0.57,
Ret,  ,Bafodé Diakité,£140K  £425K,1.08,126,Ligue 1 Uber Eats,,,,5.51,0.22,172,,,0.07,,0.01,,0.01,0.12,0%,3.68,0.58,10%,2.18,0.22,10%,7,12.1km,0.99,50.01,44.28,12.11,14.23,5.57,0,0.1,0,0.51,1.25,2.37,11.18,0.74,2.11,0.64,67%,2.72,86%,89%,7.59,0.1,0.19,0.74,0.06
,  ,Giovanni Leoni,£5M  £15.5M,0.79,126,Ligue 1 Uber Eats,,,,7.37,0,173,13%,"2,114.00",0.02,,0.04,0.04,0.04,0.12,25%,5.07,1.11,,0,0,,0,11.2km,0.34,58.03,49.51,4.77,3.96,3.87,0.04,0.34,0.09,0.6,1.36,1.7,13.71,0.38,0.85,1.49,69%,0.89,84%,85%,2.55,0.09,0.04,0.38,0.09
Wnt,  ,Tiago Marçal,£650K  £1.9M,1,118,Portuguese Premier League,,,,6.62,0.22,181,,,0.02,,0.02,,0.02,0.08,0%,4.46,0.55,40%,0.55,0.22,40%,6,11.4km,0.29,52.84,47.94,6.98,5.85,3.8,0.11,0.29,0,0.55,1.54,1.46,14.41,0.59,1.72,0.48,67%,1.79,78%,91%,5.01,0.29,0.15,0.59,0.04
,  ,Adam Kadlec,£210K  £650K,1.14,109,Portuguese Premier League,,,,7.51,0,271,,,0.02,,0.06,,0.06,0.16,14%,5.3,0.75,,0.11,0,0%,0,11.0km,0.14,58.03,52.04,5.1,3.33,3.66,0.11,0.39,0.06,0.5,1.25,1.97,13.67,0.28,0.91,0.36,70%,1.14,89%,90%,2.83,0.33,0.08,0.28,0.03
,  ,Benjamin Hochart,£160K  £475K,1.56,104,Portuguese Premier League,,,,8.99,0.07,121,,,0.02,,0.02,,0.02,0.05,67%,6.69,0.67,25%,0.3,0.07,25%,1,11.1km,,54.33,45.71,4.83,4.76,3.34,0.3,0.45,0.3,0.82,1.04,1.41,15.46,0.37,1.11,0.74,74%,1.19,67%,84%,3.49,0.45,,0.37,
Wnt,  ,Diogo Gregório,£375K  £1.1M,1.85,126,Portuguese Premier League,,,,6.91,0,71,,,0.03,,0.02,,0.02,0.06,25%,4.96,0.88,,0,0,,0,12.0km,0.29,55.85,50.79,5.84,2.53,3.99,0.19,0.39,0.1,0.88,1.36,1.17,21.02,0.1,0.78,0.88,72%,0.68,64%,91%,3.31,0.29,,0.1,
Wnt,  ,Arnaud Vigier,£2.8M  £8.4M,1.52,132,Portuguese Premier League,,,,6.85,0.05,134,,,0.02,,0.01,,0.01,0.03,33%,4.04,1.07,33%,0.15,0.05,33%,1,11.4km,0.05,59.8,52.95,5.16,3.02,4.65,0.15,0.31,0.1,0.41,1.33,2.1,12.88,0.36,1.28,0.31,59%,1.58,84%,89%,3.02,0.41,0.05,0.36,
Trn,  ,Denys Novikov,£325K  £1M,1.41,123,Portuguese Premier League,,,,7.32,0.04,205,,,0.04,,0.01,,0.01,0.05,0%,5,0.96,14%,0.25,0.04,14%,1,11.2km,0.14,56.92,50.02,5.97,3.57,3.82,0.11,0.18,0,0.54,1.29,1.5,15.36,0.14,1.21,0.75,68%,1.32,88%,88%,3.64,0.14,0.04,0.14,
,  ,Hendry Blank,Not for Sale,1.69,126,Portuguese Premier League,,,,7.98,0,337,,,0.05,,0.04,,0.04,0.1,12%,5.73,0.78,,0.14,0,0%,0,11.3km,0.12,53.54,49.04,5.16,2.94,3.51,0.07,0.4,0.05,0.62,1.45,1.9,15.16,0.33,1.07,0.66,72%,1.07,80%,92%,2.98,0.28,0.12,0.33,0.02
,  ,Théo Giry,£150K  £450K,1.43,113,Portuguese Premier League,,,,7.19,0.03,251,,,0.05,,0.04,,0.04,0.11,23%,4.41,1,20%,0.14,0.03,20%,1,10.9km,0.11,56.94,51.13,4.61,3.23,3.72,0.11,0.37,0.09,0.49,1.49,1.09,15.69,0.23,1.4,0.74,61%,1.43,78%,90%,3.52,0.29,0.03,0.23,
IPR,  ,Francesco Pistis,£4.6M  £14M,1.4,132,Ligue 1 Uber Eats,,,,6.98,0,61,,,0,,0.03,,0.03,0.07,25%,5.83,1.03,,0,0,,0,11.1km,0.46,58.09,55.12,5.26,4.12,3.77,0.34,0.46,0.11,0.23,0.34,2.06,16.93,0.23,1.6,1.14,84%,1.26,65%,95%,4,0.11,,0.23,0.11
,  ,Yannis Nahounou,£110K  £325K,0.8,110,Portuguese Premier League,,,,7.43,0,69,,,0.02,,0.09,,0.09,0.14,0%,5.6,1.4,,0,0,,0,11.3km,,62.98,55.12,5.17,2.8,3.88,0.22,0.65,0,0.43,1.08,1.51,12.27,0.22,1.18,0.75,75%,0.97,75%,88%,2.91,0.22,,0.22,
,  ,Paulo Rocha,£150K  £425K,1.18,108,Portuguese Premier League,,,,7.41,0.08,186,13%,"2,259.00",0.05,,0.04,0.04,0.04,0.13,50%,5.42,0.84,25%,0.32,0.08,25%,2,11.3km,0.2,55.74,48.09,5.66,5.78,3.86,0.16,0.32,0.16,0.4,1.27,2.23,11.75,0.08,1,1.08,73%,1,69%,86%,3.39,0.12,,0.08,0.04
,  ,Dylan Boulesteix,£4.4M  £13M,1.08,126,Ligue 1 Uber Eats,,,,7.67,0.03,276,8%,"3,240.00",0.04,,0.03,0.03,0.03,0.08,8%,5.39,0.86,33%,0.08,0.03,33%,1,10.9km,0.06,56.89,49.72,5,3.78,3.14,0.14,0.36,0.03,0.64,1.53,1.53,15.36,0.39,1.19,0.75,70%,1.44,90%,87%,3.11,0.31,,0.39,0.03
,  ,Nils Zätterström,£3M  £9.2M,1.03,125,Ligue 1 Uber Eats,,,,7.41,0.07,213,,,0.06,,0.04,,0.04,0.24,0%,5.5,1.04,40%,0.17,0.07,40%,2,11.5km,0.24,55.14,49.3,5.08,3.41,4.11,0.03,0.17,0,0.45,1.15,1.32,16.18,0.28,1.29,1.04,74%,1.43,85%,89%,3.13,0.31,0.14,0.28,0.03
,  ,Friedrich Kabeya,£2.1M  £6.4M,0.73,125,Ligue 1 Uber Eats,,,,7.97,0,77,,,0.01,,0.06,,0.06,0.1,33%,5.9,0.83,,0.1,0,0%,0,11.7km,0.41,58.72,50.13,5.18,4.14,3.83,0.21,0.62,0.21,0.62,1.45,1.86,11.91,0.21,1.04,1.45,74%,0.83,62%,85%,3.11,0.21,,0.21,
